id	articule	modelcode	colour	size	firstsize	gender	brand	itemgroup	name	consist	provider	manufacturer	country	imagecount	price	sale	count	season	desc		htrih code
586	1065104170950	00-00002385	серый	170		3	CHICCO	Обувь	Пинетки Ortego	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	1 987	0	1,000	SS 2021	1		8051182190319
587	1065109190300	00-00002388	белый	19		3	CHICCO	Обувь	Пинетки  Obax	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	1 788	0	1,000	SS 2021	1		8051182190531
588	1065130170800	00-00002390	синий	170		3	CHICCO	Обувь	Пинетки  Offix	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	1 589	0	1,000	SS 2021	1		8051182191477
589	1065375280100	00-00002394	розовый	28		3	CHICCO	Обувь	Туфли Fiorenza	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182193020
590	1065375290100	00-00002395	розовый	29		3	CHICCO	Обувь	Туфли Fiorenza	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182193068
591	1065377200020	00-00002396	серебристый	20		3	CHICCO	Обувь	Туфли летние открытые Fabiana 	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182193358
592	1063387270150	00-00002401	фуксия	27		3	CHICCO	Обувь	Туфли летние открытые Fabiana 	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182062555
593	1065372280670	00-00002407	оранжевый	28		3	CHICCO	Обувь	Туфли летние открытые Fabiana 	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182192184
594	1065375240100	00-00002409	розовый	24		3	CHICCO	Обувь	Туфли Fiorenza	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182192863
595	1065375270100	00-00002411	розовый	27		3	CHICCO	Обувь	Туфли Fiorenza	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182192986
596	1065376270300	00-00002415	белый	27		3	CHICCO	Обувь	Туфли летние открытые Fiordaliso 	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182193280
597	1065376290300	00-00002417	белый	29		3	CHICCO	Обувь	Туфли летние открытые Fiordaliso 	См.на навесном ярлыке	0	Artsana S.p.A. (Италия)	КИТАЙ	0	2 782	0	1,000	SS 2021	1		8051182193327
598	UG0UG00382*0UD*8-10	00-00002419	серый/белый	128-140		3	Tommy Hilfiger	Одежда	Трусы- 2 шт.	53% хлопок, 42% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	2 741	0	1,000	SS 2021	1		8720111653156
599	UG0UG00382*0UD*14-16	00-00002426	серый/белый	164-176		3	Tommy Hilfiger	Одежда	Трусы- 2 шт.	53% хлопок, 42% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	2 741	0	1,000	SS 2021	1		8720111653187
600	UG0UG00381*0UD*14-16	00-00002429	серый/белый	164-176		3	Tommy Hilfiger	Одежда	Топы - 2 шт.	53% хлопок, 42% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	3 493	0	1,000	SS 2021	1		8720111653460
601	UB0UB00289*0U9*14-16	00-00002432	белый/синий	164-176		3	Tommy Hilfiger	Одежда	Трусы- 2 шт.	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТАИЛАНД	0	3 369	0	1,000	SS 2021	1		8720113389756
602	KB0KB06322*YBR*12	00-00002467	белый	152		3	Tommy Hilfiger	Одежда	Шорты	97% органический хлопок, 3% эластан	0	Tommy Hilfiger Europe B.V.	ШРИ-ЛАНКА	0	7 365	0	1,000	SS 2021	1		8720113141415
603	KG0KG05752*1A4*14	00-00002505	голубой	164		3	Tommy Hilfiger	Одежда	куртка джинсовая	98% хлопок, 2% эластан	0	Tommy Hilfiger Europe B.V.	ТУНИС	0	11 047	0	1,000	SS 2021	1		8720113736345
604	KG0KG05752*1A4*16	00-00002506	голубой	176		3	Tommy Hilfiger	Одежда	куртка джинсовая	98% хлопок, 2% эластан	0	Tommy Hilfiger Europe B.V.	ТУНИС	0	11 047	0	1,000	SS 2021	1		8720113736369
605	KG0KG05761*YBR*14	00-00002510	белый	164		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ИНДИЯ	0	4 296	0	1,000	SS 2021	1		8720113707499
606	KG0KG05761*YBR*16	00-00002511	белый	176		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ИНДИЯ	0	4 296	0	1,000	SS 2021	1		8720113707703
607	KG0KG05765*THJ*12	00-00002514	розовый	152		3	Tommy Hilfiger	Одежда	Толстовка с капюшоном	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ИНДИЯ	0	9 206	0	1,000	SS 2021	1		8720113717078
608	KG0KG05765*THJ*14	00-00002515	розовый	164		3	Tommy Hilfiger	Одежда	Толстовка с капюшоном	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ИНДИЯ	0	9 206	0	1,000	SS 2021	1		8720113717221
609	KG0KG05775*C87*8	00-00002517	синий	128		3	Tommy Hilfiger	Одежда	Шорты	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113721280
610	KG0KG05775*C87*10	00-00002518	синий	140		3	Tommy Hilfiger	Одежда	Шорты	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113721471
611	KG0KG05775*C87*12	00-00002519	синий	152		3	Tommy Hilfiger	Одежда	Шорты	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113721563
612	KG0KG05775*C87*14	00-00002520	синий	164		3	Tommy Hilfiger	Одежда	Шорты	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113721730
613	KG0KG05775*C87*16	00-00002521	синий	176		3	Tommy Hilfiger	Одежда	Шорты	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113721815
614	KG0KG05775*PZ1*8	00-00002522	серый	128		3	Tommy Hilfiger	Одежда	Шорты	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113718341
615	KG0KG05775*PZ1*10	00-00002523	серый	140		3	Tommy Hilfiger	Одежда	Шорты	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113718365
616	KG0KG05775*PZ1*12	00-00002524	серый	152		3	Tommy Hilfiger	Одежда	Шорты	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113718518
617	KG0KG05775*PZ1*14	00-00002525	серый	164		3	Tommy Hilfiger	Одежда	Шорты	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113718549
618	KG0KG05775*PZ1*16	00-00002526	серый	176		3	Tommy Hilfiger	Одежда	Шорты	95% хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	3 682	0	1,000	SS 2021	1		8720113718587
619	KG0KG05783*C87*8	00-00002527	синий	128		3	Tommy Hilfiger	Одежда	Юбка трикотажная	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	6 137	0	1,000	SS 2021	1		8720113717443
620	KG0KG05783*C87*14	00-00002530	синий	164		3	Tommy Hilfiger	Одежда	Юбка трикотажная	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	6 137	0	1,000	SS 2021	1		8720113717672
621	KG0KG05783*THJ*16	00-00002536	розовый	176		3	Tommy Hilfiger	Одежда	Юбка трикотажная	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	6 137	0	1,000	SS 2021	1		8720113716552
622	KG0KG05783*YBR*16	00-00002541	белый	176		3	Tommy Hilfiger	Одежда	Юбка трикотажная	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	КИТАЙ	0	6 137	0	1,000	SS 2021	1		8720113701381
623	KG0KG05801*YAF*14	00-00002545	белый	164		3	Tommy Hilfiger	Одежда	Шорты	97% хлопок, 3% эластан	0	Tommy Hilfiger Europe B.V.	ТУНИС	0	7 365	0	1,000	SS 2021	1		8720113720887
624	KG0KG05828*P01*10	00-00002547	серый	140		3	Tommy Hilfiger	Одежда	Платье трикотажное	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	9 206	0	1,000	SS 2021	1		8720114059849
625	KG0KG05828*P01*14	00-00002549	серый	164		3	Tommy Hilfiger	Одежда	Платье трикотажное	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	9 206	0	1,000	SS 2021	1		8720114059863
626	KG0KG05828*P01*16	00-00002550	серый	176		3	Tommy Hilfiger	Одежда	Платье трикотажное	95% органический хлопок, 5% эластан	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	9 206	0	1,000	SS 2021	1		8720114059870
627	KG0KG05867*YBR*10	00-00002552	белый	140		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	4 296	0	1,000	SS 2021	1		8720113706980
628	KG0KG05867*YBR*14	00-00002554	белый	164		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	4 296	0	1,000	SS 2021	1		8720113707093
629	KG0KG05867*YBR*16	00-00002555	белый	176		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	4 296	0	1,000	SS 2021	1		8720113707161
630	KG0KG05876*YBR*12	00-00002558	белый	152		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	96% органический хлопок, 4% эластан	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	4 910	0	1,000	SS 2021	1		8720113704863
631	KG0KG05876*YBR*14	00-00002559	белый	164		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	96% органический хлопок, 4% эластан	0	Tommy Hilfiger Europe B.V.	БАНГЛАДЕШ	0	4 910	0	1,000	SS 2021	1		8720113704870
632	KG0KG05886*YBR*8	00-00002561	белый	128		3	Tommy Hilfiger	Одежда	Толстовка	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ИНДИЯ	0	9 820	0	1,000	SS 2021	1		8720113726872
633	KG0KG05909*C87*10	00-00002566	синий	140		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113724519
634	KG0KG05909*C87*12	00-00002567	синий	152		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113724540
635	KG0KG05909*C87*14	00-00002568	синий	164		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113724571
636	KG0KG05909*C87*16	00-00002569	синий	176		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113724618
637	KG0KG05909*YBR*8	00-00002570	белый	128		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% Органический хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113731081
638	KG0KG05909*YBR*12	00-00002572	белый	152		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113731128
639	KG0KG05909*YBR*16	00-00002574	белый	176		3	Tommy Hilfiger	Одежда	Футболка  с коротким рукавом	100% хлопок	0	Tommy Hilfiger Europe B.V.	ТУРЦИЯ	0	4 296	0	1,000	SS 2021	1		8720113731180
640	IG0IG00780	00-00002578	черный	152		3	Calvin Klein	 Верхняя одежда	Куртка	100% переработанный полиэстер	0	Calvin Klein Europe B.V.	КИТАЙ	0	14 237	0	1,000	SS 2021	1		8719853464618
641	IG0IG00780	00-00002578	черный	176		3	Calvin Klein	 Верхняя одежда	Куртка	100% переработанный полиэстер	0	Calvin Klein Europe B.V.	КИТАЙ	0	14 237	0	1,000	SS 2021	1		8719853464885
642	IG0IG00906	00-00002580	розовый	176		3	Calvin Klein	 Одежда	Куртка	100% переработанный полиэстер	0	Calvin Klein Europe B.V.	КИТАЙ	0	12 942	0	1,000	SS 2021	1		8719853690857
643	IG0IG00974	00-00002581	зеленый	176		3	Calvin Klein	 Одежда	Куртка  джинсовая	98% хлопок, 2% эластан	0	Calvin Klein Europe B.V.	МАВРИКИЙ	0	11 648	0	1,000	SS 2021	1		8719853774731
644	IG0IG00974	00-00002581	зеленый	128		3	Calvin Klein	 Одежда	Куртка  джинсовая	98% хлопок, 2% эластан	0	Calvin Klein Europe B.V.	МАВРИКИЙ	0	11 648	0	1,000	SS 2021	1		8719853774397
645	G80G800426	00-00002584	белый	140-152		3	Calvin Klein	 Белье	Бюстгальтер	95% органический хлопок, 5% эластан	0	Calvin Klein Europe B.V.	ШРИ-ЛАНКА	0	2 682	0	1,000	SS 2021	1		8719853675359
646	G80G800430	00-00002585	белый/черный	140-152		3	Calvin Klein	 Белье	Трусы-2шт.	95% органический хлопок, 5% эластан	0	Calvin Klein Europe B.V.	ШРИ-ЛАНКА	0	3 491	0	1,000	SS 2021	1		8719853680964
647	G80G800430	00-00002585	белый/черный	152-164		3	Calvin Klein	 Белье	Трусы-2шт.	95% органический хлопок, 5% эластан	0	Calvin Klein Europe B.V.	ШРИ-ЛАНКА	0	3 491	0	1,000	SS 2021	1		8719853680971
648	G80G800430	00-00002585	белый/черный	164-176		3	Calvin Klein	 Белье	Трусы-2шт.	95% органический хлопок, 5% эластан	0	Calvin Klein Europe B.V.	ШРИ-ЛАНКА	0	3 491	0	1,000	SS 2021	1		8719853680988
649	G80G800430	00-00002585	белый/черный	128-140		3	Calvin Klein	 Белье	Трусы-2шт.	95% органический хлопок, 5% эластан	0	Calvin Klein Europe B.V.	ШРИ-ЛАНКА	0	3 491	0	1,000	SS 2021	1		8719853680957
650	G80G800435	00-00002587	Белый принт/Розовый	164-176		3	Calvin Klein	 Белье	Трусы-2шт.	95% органический хлопок, 5% эластан	0	Calvin Klein Europe B.V.	ШРИ-ЛАНКА	0	3 088	0	1,000	SS 2021	1		8719853681114
651	NEET	00-00002614	коричневый	158		3	РИОНА	Одежда	Костюм трикотажный	90% хлопок,10% эластан	0	ИП Захватова	РОССИЯ	0	6 300	0	2,000	SS 2021	1		2000515292956
652	NEET	00-00002614	коричневый	164		3	РИОНА	Одежда	Костюм трикотажный	90% хлопок,10% эластан	0	ИП Захватова	РОССИЯ	0	6 300	0	2,000	SS 2021	1		2000515292957
653	NEET	00-00002614	коричневый	170		3	РИОНА	Одежда	Костюм трикотажный	90% хлопок,10% эластан	0	ИП Захватова	РОССИЯ	0	6 300	0	2,000	SS 2021	1		2000515292958
654	NEET	00-00002614	пепельная роза	164		3	РИОНА	Одежда	Костюм трикотажный	90% хлопок,10% эластан	0	ИП Захватова	РОССИЯ	0	6 300	0	1,000	SS 2021	1		2000515292954
655	NEET	00-00002614	пепельная роза	170		3	РИОНА	Одежда	Костюм трикотажный	90% хлопок,10% эластан	0	ИП Захватова	РОССИЯ	0	6 300	0	1,000	SS 2021	1		2000515292955
656	2019200/3134/бел	00-00002619	белый	31-34		3	LANSA	Одежда	Носки детские	80% хлопок, 17% полиамид, 3% эластан	0	"""TOS BEHEER"""	НИДЕРЛАНДЫ	0	313	0	2,000	SS 2021	1		2000515292974
