id;articule;modelcode;colour;size;firstsize;gender;brand;itemgroup;name;consist;provider;manufacturer;country;imagecount;price;sale;count;season;description
1557;FGSJA010*68*140;00-00003514;темно-синий;140;;3;Junior Republic;Одежда;Жакет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;9490;0;1;Школа Fall 2021;1
1558;FGSJA010*68*146;00-00003515;темно-синий;146;;3;Junior Republic;Одежда;Жакет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;9490;0;1;Школа Fall 2021;1
1559;FGSJA010*68*152;00-00003516;темно-синий;152;;3;Junior Republic;Одежда;Жакет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;9490;0;1;Школа Fall 2021;1
1560;FGSJA010*68*158;00-00003517;темно-синий;158;;3;Junior Republic;Одежда;Жакет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;9490;0;1;Школа Fall 2021;1
1561;FGSJA010*68*164;00-00003518;темно-синий;164;;3;Junior Republic;Одежда;Жакет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;9490;0;1;Школа Fall 2021;1
1562;FGSPA08-1*68*128;00-00003519;темно-синий;128;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1563;FGSPA08-1*68*134;00-00003520;темно-синий;134;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1564;FGSPA08-1*68*140;00-00003521;темно-синий;140;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1565;FGSPA08-1*68*146;00-00003522;темно-синий;146;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1566;FGSPA08-1*68*152;00-00003523;темно-синий;152;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1567;FGSPA08-1*68*158;00-00003524;темно-синий;158;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1568;FGSPA08-1*68*164;00-00003525;темно-синий;164;;3;Junior Republic;Одежда;Брюки;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;5990;0;2;Школа Fall 2021;1
1569;FGSSD060*68*128;00-00003526;темно-синий;128;;3;Junior Republic;Одежда;Сарафан;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;2;Школа Fall 2021;1
1570;FGSSD060*68*134;00-00003527;темно-синий;134;;3;Junior Republic;Одежда;Сарафан;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;2;Школа Fall 2021;1
1571;FGSSD060*68*140;00-00003528;темно-синий;140;;3;Junior Republic;Одежда;Сарафан;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1572;FGSSD060*68*146;00-00003529;темно-синий;146;;3;Junior Republic;Одежда;Сарафан;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1573;FGSSD060*68*152;00-00003530;темно-синий;152;;3;Junior Republic;Одежда;Сарафан;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1574;FGSSD060*68*158;00-00003531;темно-синий;158;;3;Junior Republic;Одежда;Сарафан;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1575;FGSSW100*68*140;00-00003532;темно-синий / белый;140;;3;Junior Republic;Одежда;Комплект: толстовка и блузка;70% вискоза,  24% нейлон, 6% эластан / 97% хлопок 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1576;FGSSW100*68*146;00-00003533;темно-синий / белый;146;;3;Junior Republic;Одежда;Комплект: толстовка и блузка;70% вискоза,  24% нейлон, 6% эластан / 97% хлопок 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1577;FGSSW100*68*152;00-00003534;темно-синий / белый;152;;3;Junior Republic;Одежда;Комплект: толстовка и блузка;70% вискоза,  24% нейлон, 6% эластан / 97% хлопок 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1578;FGSSW100*68*158;00-00003535;темно-синий / белый;158;;3;Junior Republic;Одежда;Комплект: толстовка и блузка;70% вискоза,  24% нейлон, 6% эластан / 97% хлопок 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1579;FGSSW100*68*164;00-00003536;темно-синий / белый;164;;3;Junior Republic;Одежда;Комплект: толстовка и блузка;70% вискоза,  24% нейлон, 6% эластан / 97% хлопок 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1580;FGSSW100*68*170;00-00003537;темно-синий / белый;170;;3;Junior Republic;Одежда;Комплект: толстовка и блузка;70% вискоза,  24% нейлон, 6% эластан / 97% хлопок 3% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;SS-21;1
1581;FGSVE020*68*134;00-00003538;темно-синий;134;;3;Junior Republic;Одежда;Жилет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;2;SS-21;1
1582;FGSVE020*68*140;00-00003539;темно-синий;140;;3;Junior Republic;Одежда;Жилет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1583;FGSVE020*68*146;00-00003540;темно-синий;146;;3;Junior Republic;Одежда;Жилет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1584;FGSVE020*68*152;00-00003541;темно-синий;152;;3;Junior Republic;Одежда;Жилет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;2;SS-21;1
1585;FGSVE020*68*158;00-00003542;темно-синий;158;;3;Junior Republic;Одежда;Жилет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1586;FGSVE020*68*164;00-00003543;темно-синий;164;;3;Junior Republic;Одежда;Жилет;70% вискоза,  24% нейлон, 6% эластан;;CHUN CHANG (SHANGHAI) CO., LTD;КИТАЙ;0;7990;0;1;Школа Fall 2021;1
1587;А95401;00-00003546;синий;28, 116;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1588;А95401;00-00003546;синий; 30, 122;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1589;А95401;00-00003546;синий;32, 122;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1590;А95401;00-00003546;синий; 32, 128;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1591;А95401;00-00003546;синий;32, 134;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1592;А95401;00-00003546;синий;34, 128;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1593;А95401;00-00003546;синий;34, 134;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1594;А95401;00-00003546;синий;34, 140;;3;VAN CLIFF;Школьная форма;"Брюки детские ""Бибер юниор""";См.на вшивном ярлыке;;"ООО""ОЛИМП""";РОССИЯ;0;2970;0;1;SS-21;1
1595;KB0KB06347;00-00003547;желтый;10;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ МАЛЬЧИКОВ;100% хлопок;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1596;KB0KB06347;00-00003547;желтый;16;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ МАЛЬЧИКОВ;100% хлопок;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1597;KB0KB06710;00-00003548;черный;10;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;TYH ULUSLARARASI TEKS. PAZ. SAN.VE TIC.A.S;ТУРЦИЯ;0;3973;0;1;FW-22;1
1598;KB0KB06710;00-00003548;черный;12;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;TYH ULUSLARARASI TEKS. PAZ. SAN.VE TIC.A.S;ТУРЦИЯ;0;3973;0;1;FW-22;1
1599;KB0KB06710;00-00003548;черный;14;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;TYH ULUSLARARASI TEKS. PAZ. SAN.VE TIC.A.S;ТУРЦИЯ;0;3973;0;1;FW-22;1
1600;KB0KB06710;00-00003548;черный;16;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;TYH ULUSLARARASI TEKS. PAZ. SAN.VE TIC.A.S;ТУРЦИЯ;0;3973;0;1;FW-22;1
1601;KB0KB06710;00-00003548;черный;8;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;TYH ULUSLARARASI TEKS. PAZ. SAN.VE TIC.A.S;ТУРЦИЯ;0;3973;0;1;FW-22;1
1602;KB0KB06354;00-00003549;синий;10;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;9045;0;1;FW-22;1
1603;KB0KB06354;00-00003549;синий;16;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;9045;0;1;FW-22;1
1604;KG0KG05797;00-00003550;голубой;12;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ ДЕВОЧЕК;100% хлопок;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;9045;0;1;FW-22;1
1605;KG0KG05797;00-00003550;голубой;14;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ ДЕВОЧЕК;100% хлопок;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;9045;0;1;FW-22;1
1606;KG0KG05679;00-00003551;красный;14;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ ДЕВОЧЕК;72% хлопок 28% полиэстер;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1607;KG0KG05679;00-00003551;красный;16;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ ДЕВОЧЕК;72% хлопок 28% полиэстер;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1608;KG0KG05679;00-00003551;красный;8;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ ДЕВОЧЕК;72% хлопок 28% полиэстер;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1609;KG0KG05679;00-00003551;розовый;16;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ ДЕВОЧЕК;72% хлопок 28% полиэстер;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1610;KG0KG05679;00-00003551;розовый;8;;3;Tommy Hilfiger;Одежда;ДЖЕМПЕР ДЛЯ ДЕВОЧЕК;72% хлопок 28% полиэстер;;KANDHAN KNITS;ИНДИЯ;0;7918;0;1;FW-22;1
1611;KB0KB05844;00-00003552;красный;10;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;2818;0;1;FW-22;1
1612;KB0KB05844;00-00003552;красный;12;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;2818;0;1;FW-22;1
1613;KB0KB05844;00-00003552;красный;14;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;2818;0;1;FW-22;1
1614;KB0KB05844;00-00003552;красный;16;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;2818;0;1;FW-22;1
1615;KB0KB05844;00-00003552;красный;8;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;2818;0;1;FW-22;1
1616;KB0KB06679;00-00003553;белый;10;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;KANDHAN KNITS;ИНДИЯ;0;4535;0;1;FW-22;1
1617;KB0KB06679;00-00003553;белый;12;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;KANDHAN KNITS;ИНДИЯ;0;4535;0;1;FW-22;1
1618;KB0KB06679;00-00003553;белый;8;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;KANDHAN KNITS;ИНДИЯ;0;4535;0;1;FW-22;1
1619;KS0KS00170;00-00003554;красный;10;;3;Tommy Hilfiger;Одежда;КУРТКА БЕЗ РУКАВОВ (ЖИЛЕТ) УНИСЕКС;100% полиамид;;HUAIBEI UNITED TEXTILE & GMT CO.LTD;КИТАЙ;0;14720;0;1;FW-22;1
1620;KS0KS00170;00-00003554;красный;12;;3;Tommy Hilfiger;Одежда;КУРТКА БЕЗ РУКАВОВ (ЖИЛЕТ) УНИСЕКС;100% полиамид;;HUAIBEI UNITED TEXTILE & GMT CO.LTD;КИТАЙ;0;14720;0;1;FW-22;1
1621;KB0KB06386;00-00003555;красный;10;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;9045;0;1;FW-22;1
1622;KB0KB06386;00-00003555;красный;14;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;9045;0;1;FW-22;1
1623;KB0KB06386;00-00003555;красный;16;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;9045;0;1;FW-22;1
1624;KB0KB06386;00-00003555;красный;8;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;9045;0;1;FW-22;1
1625;KB0KB06260;00-00003556;синий;10;;3;Tommy Hilfiger;Одежда;КУРТКА ДЛЯ МАЛЬЧИКОВ;100% полиамид;;HUAIBEI UNITED TEXTILE & GMT CO.LTD;КИТАЙ;0;19228;0;1;FW-22;1
1626;KB0KB06320;00-00003557;белый;14;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;4535;0;1;FW-22;1
1627;KB0KB06320;00-00003557;белый;16;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;4535;0;1;FW-22;1
1628;KB0KB06320;00-00003557;белый;8;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ МАЛЬЧИКОВ;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;4535;0;1;FW-22;1
1629;KG0KG06005;00-00003559;розовый;12;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ ДЕВОЧЕК;54% полиэстер 40% вискоза 6% эластан;;GUANGZHOU MEIYE KNITTING GARMENT FACTORY LIMITED;КИТАЙ;0;7918;0;1;FW-22;1
1630;KG0KG06005;00-00003559;розовый;14;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ ДЕВОЧЕК;54% полиэстер 40% вискоза 6% эластан;;GUANGZHOU MEIYE KNITTING GARMENT FACTORY LIMITED;КИТАЙ;0;7918;0;1;FW-22;1
1631;KG0KG06005;00-00003559;розовый;8;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ ДЕВОЧЕК;54% полиэстер 40% вискоза 6% эластан;;GUANGZHOU MEIYE KNITTING GARMENT FACTORY LIMITED;КИТАЙ;0;7918;0;1;FW-22;1
1632;KB0KB06660;00-00003560;синий;10;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;9045;0;1;FW-22;1
1633;KB0KB06660;00-00003560;синий;14;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;9045;0;1;FW-22;1
1634;KB0KB06660;00-00003560;синий;16;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;9045;0;1;FW-22;1
1635;KB0KB06660;00-00003560;синий;8;;3;Tommy Hilfiger;Одежда;БРЮКИ ДЛЯ МАЛЬЧИКОВ;100% хлопок;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;9045;0;1;FW-22;1
1636;KG0KG05700;00-00003561;розовый;12;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ ДЕВОЧЕК;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;3408;0;1;FW-22;1
1637;KG0KG05700;00-00003561;розовый;14;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ ДЕВОЧЕК;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;3408;0;1;FW-22;1
1638;KG0KG05700;00-00003561;розовый;16;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ ДЕВОЧЕК;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;3408;0;1;FW-22;1
1639;KG0KG05700;00-00003561;розовый;8;;3;Tommy Hilfiger;Одежда;ФУФАЙКА (ФУТБОЛКА) ДЛЯ ДЕВОЧЕК;100% хлопок;;DEKKO APPARELS LTD;БАНГЛАДЕШ;0;3408;0;1;FW-22;1
